datetime,new_cases,hospitalizations,intensive,deaths,province
2020-06-12T00:00:00,0.5714285714285714,0.5714285714285714,0.0,0.14285714285714285,bolzano
2020-06-13T00:00:00,0.42857142857142855,0.42857142857142855,0.0,0.14285714285714285,bolzano
2020-06-14T00:00:00,0.2857142857142857,0.2857142857142857,0.0,0.14285714285714285,bolzano
2020-06-15T00:00:00,0.42857142857142855,0.14285714285714285,0.0,0.14285714285714285,bolzano
2020-06-16T00:00:00,0.7142857142857143,0.14285714285714285,0.0,0.14285714285714285,bolzano
2020-06-17T00:00:00,1.0,0.0,0.0,0.0,bolzano
2020-06-18T00:00:00,0.8571428571428571,0.0,0.0,0.0,bolzano
2020-06-19T00:00:00,0.8571428571428571,0.0,0.0,0.0,bolzano
2020-06-20T00:00:00,0.8571428571428571,0.14285714285714285,0.0,0.0,bolzano
2020-06-21T00:00:00,1.4285714285714286,0.14285714285714285,0.0,0.0,bolzano
2020-06-22T00:00:00,1.5714285714285714,0.14285714285714285,0.0,0.0,bolzano
2020-06-23T00:00:00,1.2857142857142858,0.2857142857142857,0.0,0.0,bolzano
2020-06-24T00:00:00,1.2857142857142858,0.42857142857142855,0.0,0.0,bolzano
2020-06-25T00:00:00,1.2857142857142858,0.42857142857142855,0.0,0.0,bolzano
2020-06-26T00:00:00,1.2857142857142858,0.42857142857142855,0.0,0.0,bolzano
2020-06-27T00:00:00,1.2857142857142858,0.42857142857142855,0.0,0.0,bolzano
2020-06-28T00:00:00,1.0,0.7142857142857143,0.0,0.0,bolzano
2020-06-29T00:00:00,0.8571428571428571,0.7142857142857143,0.0,0.0,bolzano
2020-06-30T00:00:00,1.0,0.5714285714285714,0.0,0.0,bolzano
2020-07-01T00:00:00,0.8571428571428571,0.42857142857142855,0.0,0.0,bolzano
2020-07-02T00:00:00,2.7142857142857144,0.42857142857142855,0.0,0.0,bolzano
2020-07-03T00:00:00,2.7142857142857144,0.42857142857142855,0.0,0.0,bolzano
2020-07-04T00:00:00,2.857142857142857,0.5714285714285714,0.0,0.0,bolzano
2020-07-05T00:00:00,2.5714285714285716,0.2857142857142857,0.0,0.0,bolzano
2020-07-06T00:00:00,2.4285714285714284,0.42857142857142855,0.0,0.0,bolzano
2020-07-07T00:00:00,2.142857142857143,0.42857142857142855,0.0,0.0,bolzano
2020-07-08T00:00:00,2.4285714285714284,0.5714285714285714,0.0,0.0,bolzano
2020-07-09T00:00:00,1.0,0.5714285714285714,0.0,0.0,bolzano
2020-07-10T00:00:00,1.1428571428571428,0.5714285714285714,0.0,0.0,bolzano
2020-07-11T00:00:00,1.4285714285714286,0.42857142857142855,0.0,0.0,bolzano
2020-07-12T00:00:00,1.4285714285714286,0.7142857142857143,0.0,0.0,bolzano
2020-07-13T00:00:00,1.7142857142857142,0.5714285714285714,0.0,0.0,bolzano
2020-07-14T00:00:00,1.8571428571428572,0.5714285714285714,0.0,0.0,bolzano
2020-07-15T00:00:00,1.5714285714285714,0.5714285714285714,0.0,0.0,bolzano
2020-07-16T00:00:00,1.1428571428571428,0.5714285714285714,0.0,0.0,bolzano
2020-07-17T00:00:00,1.0,0.5714285714285714,0.0,0.0,bolzano
2020-07-18T00:00:00,1.0,0.42857142857142855,0.0,0.0,bolzano
2020-07-19T00:00:00,1.2857142857142858,0.14285714285714285,0.0,0.0,bolzano
2020-07-20T00:00:00,1.8571428571428572,0.14285714285714285,0.0,0.0,bolzano
2020-07-21T00:00:00,2.2857142857142856,0.14285714285714285,0.0,0.0,bolzano
2020-07-22T00:00:00,2.5714285714285716,0.2857142857142857,0.0,0.0,bolzano
2020-07-23T00:00:00,3.0,0.2857142857142857,0.0,0.0,bolzano
2020-07-24T00:00:00,3.7142857142857144,0.42857142857142855,0.0,0.0,bolzano
2020-07-25T00:00:00,3.7142857142857144,0.5714285714285714,0.0,0.0,bolzano
2020-07-26T00:00:00,3.5714285714285716,0.5714285714285714,0.0,0.0,bolzano
2020-07-27T00:00:00,3.142857142857143,0.7142857142857143,0.14285714285714285,0.0,bolzano
2020-07-28T00:00:00,2.857142857142857,0.7142857142857143,0.14285714285714285,0.0,bolzano
2020-07-29T00:00:00,2.7142857142857144,0.42857142857142855,0.14285714285714285,0.0,bolzano
2020-07-30T00:00:00,2.4285714285714284,0.42857142857142855,0.2857142857142857,0.0,bolzano
2020-07-31T00:00:00,1.7142857142857142,0.42857142857142855,0.2857142857142857,0.0,bolzano
2020-08-01T00:00:00,1.4285714285714286,0.42857142857142855,0.2857142857142857,0.0,bolzano
2020-08-02T00:00:00,1.5714285714285714,0.5714285714285714,0.2857142857142857,0.0,bolzano
2020-08-03T00:00:00,1.5714285714285714,0.42857142857142855,0.14285714285714285,0.0,bolzano
2020-08-04T00:00:00,2.0,0.42857142857142855,0.14285714285714285,0.0,bolzano
2020-08-05T00:00:00,2.2857142857142856,0.5714285714285714,0.14285714285714285,0.0,bolzano
2020-08-06T00:00:00,2.4285714285714284,0.5714285714285714,0.0,0.0,bolzano
2020-08-07T00:00:00,2.5714285714285716,0.42857142857142855,0.0,0.0,bolzano
2020-08-08T00:00:00,3.4285714285714284,0.42857142857142855,0.0,0.0,bolzano
2020-08-09T00:00:00,4.142857142857143,0.2857142857142857,0.0,0.0,bolzano
2020-08-10T00:00:00,5.428571428571429,0.5714285714285714,0.0,0.0,bolzano
2020-08-11T00:00:00,6.428571428571429,0.5714285714285714,0.0,0.0,bolzano
2020-08-12T00:00:00,6.714285714285714,0.42857142857142855,0.14285714285714285,0.0,bolzano
2020-08-13T00:00:00,6.857142857142857,0.5714285714285714,0.14285714285714285,0.0,bolzano
2020-08-14T00:00:00,6.857142857142857,0.5714285714285714,0.2857142857142857,0.0,bolzano
2020-08-15T00:00:00,6.857142857142857,0.5714285714285714,0.2857142857142857,0.0,bolzano
2020-08-16T00:00:00,6.857142857142857,0.5714285714285714,0.2857142857142857,0.0,bolzano
2020-08-17T00:00:00,6.428571428571429,0.2857142857142857,0.2857142857142857,0.0,bolzano
2020-08-18T00:00:00,5.285714285714286,0.42857142857142855,0.2857142857142857,0.0,bolzano
2020-08-19T00:00:00,5.428571428571429,0.5714285714285714,0.14285714285714285,0.0,bolzano
2020-08-20T00:00:00,5.285714285714286,0.5714285714285714,0.14285714285714285,0.0,bolzano
2020-08-21T00:00:00,5.142857142857143,0.7142857142857143,0.0,0.0,bolzano
2020-08-22T00:00:00,4.571428571428571,0.5714285714285714,0.0,0.0,bolzano
2020-08-23T00:00:00,3.857142857142857,0.5714285714285714,0.0,0.0,bolzano
2020-08-24T00:00:00,3.857142857142857,0.5714285714285714,0.0,0.0,bolzano
2020-08-25T00:00:00,3.857142857142857,0.5714285714285714,0.0,0.0,bolzano
2020-08-26T00:00:00,3.857142857142857,0.42857142857142855,0.0,0.0,bolzano
2020-08-27T00:00:00,4.142857142857143,0.42857142857142855,0.0,0.0,bolzano
2020-08-28T00:00:00,4.142857142857143,0.2857142857142857,0.14285714285714285,0.0,bolzano
2020-08-29T00:00:00,5.857142857142857,0.2857142857142857,0.14285714285714285,0.0,bolzano
2020-08-30T00:00:00,7.0,0.42857142857142855,0.14285714285714285,0.0,bolzano
2020-08-31T00:00:00,6.857142857142857,0.5714285714285714,0.14285714285714285,0.0,bolzano
2020-09-01T00:00:00,9.142857142857142,0.42857142857142855,0.14285714285714285,0.0,bolzano
2020-09-02T00:00:00,11.0,0.42857142857142855,0.14285714285714285,0.0,bolzano
2020-09-03T00:00:00,11.142857142857142,0.5714285714285714,0.14285714285714285,0.0,bolzano
2020-09-04T00:00:00,11.285714285714286,0.5714285714285714,0.0,0.0,bolzano
2020-09-05T00:00:00,11.0,0.5714285714285714,0.0,0.0,bolzano
2020-09-06T00:00:00,10.857142857142858,0.5714285714285714,0.0,0.0,bolzano
2020-09-07T00:00:00,11.0,0.42857142857142855,0.0,0.0,bolzano
2020-09-08T00:00:00,8.857142857142858,0.42857142857142855,0.0,0.0,bolzano
2020-09-09T00:00:00,7.571428571428571,0.5714285714285714,0.0,0.0,bolzano
